web-scraper-order,web-scraper-start-url,containers,containers-href,prix,superficie ,adresse,image-src
"1739888471-97","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3995552_uploaded_image1_1670279038.jpg"
"1739888471-98","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2564263_uploaded_image1_1598022610.jpg"
"1739888471-99","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_1578890_uploaded_image1_1580590708.3.png"
"1739888471-100","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3539876_uploaded_image1_1643202017.jpg"
"1739888471-101","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4133183_uploaded_image1_1678759817.jpg"
"1739888471-102","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3978103_uploaded_image1_1669273798.jpg"
"1739888471-103","https://sn.coinafrique.com/categorie/terrains","Vente maison - Grand Dakar","https://sn.coinafrique.com/annonce/terrains/vente-maison-grand-dakar-5184237","65 000 000 CFA","150 m2","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4337790_uploaded_image1_1692202432.jpg"
"1739888474-104","https://sn.coinafrique.com/categorie/terrains","Terrain 150m` - Keur Balla lac rose","https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-balla-lac-rose-5184410","7 000 000 CFA","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5184410_uploaded_image1_1739461291.jpg"
"1739888474-105","https://sn.coinafrique.com/categorie/terrains","Terrain 150m` - Keur Balla lac rose","https://sn.coinafrique.com/annonce/terrains/terrain-150m-keur-balla-lac-rose-5184410","7 000 000 CFA","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5151435_uploaded_image1_1737732394.jpg"
"1739888476-106","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5177224_uploaded_image1_1739094183.jpg"
"1739888476-107","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5184446_uploaded_image1_1739462826.jpg"
"1739888476-108","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5181603_uploaded_image1_1739313879.jpg"
"1739888476-109","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5125110_uploaded_image1_1736341214.jpg"
"1739888476-110","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5151118_uploaded_image2_1737717760.jpeg"
"1739888476-111","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5108839_uploaded_image1_1735299820.jpg"
"1739888476-112","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5127587_uploaded_image1_1736449792.jpg"
"1739888476-113","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5118836_uploaded_image1_1735989489.jpg"
"1739888476-114","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5115603_uploaded_image1_1735818439.jpg"
"1739888476-115","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5109350_uploaded_image1_1735319709.jpg"
"1739888476-116","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5103856_uploaded_image1_1734943616.jpg"
"1739888476-117","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrain-150m-rufisque-5184446","4 500 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5086661_uploaded_image1_1733918764.jpg"
"1739888479-118","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5184502_uploaded_image1_1739464733.jpg"
"1739888479-119","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5183274_uploaded_image1_1739402621.jpg"
"1739888479-120","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4913292_uploaded_image1_1724754355.jpg"
"1739888479-121","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4906662_uploaded_image1_1724346527.jpg"
"1739888479-122","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4570740_uploaded_image1_1706701450.jpg"
"1739888479-123","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4605507_uploaded_image1_1708550880.jpg"
"1739888479-124","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4605492_uploaded_image1_1708550467.jpg"
"1739888479-125","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4558936_uploaded_image1_1706007105.jpg"
"1739888479-126","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4564223_uploaded_image1_1706286077.jpg"
"1739888479-127","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4561577_uploaded_image1_1706139583.jpg"
"1739888479-128","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4487789_uploaded_image1_1701871457.jpg"
"1739888479-129","https://sn.coinafrique.com/categorie/terrains","Terrain -  Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-onomo-5184502","90 000 000 CFA","160 m2","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4352790_uploaded_image1_1693181620.jpg"
"1739888482-130","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5184614_uploaded_image1_1739468438.jpg"
"1739888482-131","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4661330_uploaded_image1_1711484553.jpg"
"1739888482-132","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4637375_uploaded_image2_1710197933.jpeg"
"1739888482-133","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4620224_uploaded_image1_1709309854.jpg"
"1739888482-134","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571715_uploaded_image1_1706735291.jpg"
"1739888482-135","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4525677_uploaded_image2_1704310306.jpeg"
"1739888482-136","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4406101_uploaded_image1_1696622569.jpg"
"1739888482-137","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4322231_uploaded_image1_1691175519.jpg"
"1739888482-138","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4296083_uploaded_image1_1689460906.jpg"
"1739888482-139","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4250298_uploaded_image1_1686347495.jpg"
"1739888482-140","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4213950_uploaded_image1_1683930788.jpg"
"1739888482-141","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`-  Malika","https://sn.coinafrique.com/annonce/terrains/terrain-150m-malika-5184614","Prix sur demande","150 m2","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4060595_uploaded_image3_1674390807.jpeg"
"1739888485-142","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5184639_uploaded_image1_1739469293.jpg"
"1739888485-143","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106456_uploaded_image1_1735109566.jpg"
"1739888485-144","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5141878_uploaded_image1_1737247247.jpg"
"1739888485-145","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4995461_uploaded_image1_1729015214.jpg"
"1739888485-146","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4760691_uploaded_image1_1716574193.jpg"
"1739888485-147","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4658783_uploaded_image1_1711371276.jpg"
"1739888485-148","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4701136_uploaded_image1_1713561300.jpg"
"1739888485-149","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4648627_uploaded_image1_1710807689.jpg"
"1739888485-150","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4672567_uploaded_image1_1712105459.jpg"
"1739888485-151","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4594211_uploaded_image1_1707947515.jpg"
"1739888485-152","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4585470_uploaded_image1_1707435123.jpg"
"1739888485-153","https://sn.coinafrique.com/categorie/terrains","Terrain -  Almadies Boa","https://sn.coinafrique.com/annonce/terrains/terrain-almadies-boa-5184639","550 000 CFA","181 m2","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571605_uploaded_image1_1706730225.jpg"
"1739888488-154","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5177615_uploaded_image1_1739119600.jpg"
"1739888488-155","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181121_uploaded_image1_1739294420.jpg"
"1739888488-156","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5179205_uploaded_image1_1739199927.jpg"
"1739888488-157","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144242_uploaded_image1_1737396762.jpg"
"1739888488-158","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5153184_uploaded_image1_1737839053.jpg"
"1739888488-159","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104349_uploaded_image1_1734963553.jpg"
"1739888488-160","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4963880_uploaded_image1_1727384725.jpg"
"1739888488-161","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4921573_uploaded_image1_1725206384.jpg"
"1739888488-162","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4838641_uploaded_image1_1720720613.jpg"
"1739888488-163","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571181_uploaded_image1_1706713946.jpg"
"1739888488-164","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4571186_uploaded_image1_1706714089.jpg"
"1739888488-165","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-almadies-2-5144242","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4574217_uploaded_image1_1706841459.jpg"
"1739888491-166","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5151186_uploaded_image1_1737720344.jpg"
"1739888491-167","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5166238_uploaded_image1_1738541521.jpg"
"1739888491-168","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5184992_uploaded_image2_1739486834.jpeg"
"1739888491-169","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5134319_uploaded_image1_1736859941.jpg"
"1739888491-170","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5167578_uploaded_image1_1738604912.jpg"
"1739888491-171","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5050041_uploaded_image1_1731946115.jpg"
"1739888491-172","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4937301_uploaded_image1_1725978932.jpg"
"1739888491-173","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4925592_uploaded_image1_1725384956.jpg"
"1739888491-174","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4750418_uploaded_image1_1716039566.jpg"
"1739888491-175","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4692191_uploaded_image1_1713145154.jpg"
"1739888491-176","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4714629_uploaded_image1_1714265273.jpg"
"1739888491-177","https://sn.coinafrique.com/categorie/terrains","Terrains - Maristes","https://sn.coinafrique.com/annonce/terrains/terrains-maristes-5184992","130 000 000 CFA","247 m2","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4710598_uploaded_image1_1714046892.jpg"
"1739888494-178","https://sn.coinafrique.com/categorie/terrains","Terrain 250 m² - Ziguinchor","https://sn.coinafrique.com/annonce/terrains/terrain-250-m-ziguinchor-5175849","18 000 000 CFA","250","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_5175849_uploaded_image1_1738983322.jpg"
"1739888494-179","https://sn.coinafrique.com/categorie/terrains","Terrain 250 m² - Ziguinchor","https://sn.coinafrique.com/annonce/terrains/terrain-250-m-ziguinchor-5175849","18 000 000 CFA","250","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_5181963_uploaded_image2_1739353547.jpeg"
"1739888497-180","https://sn.coinafrique.com/categorie/terrains","Terrain 1200 m² - Point E","https://sn.coinafrique.com/annonce/terrains/terrain-1200-m-point-e-5185141","1 850 000 000 CFA","1200","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5185141_uploaded_image1_1739502833.jpg"
"1739888497-181","https://sn.coinafrique.com/categorie/terrains","Terrain 1200 m² - Point E","https://sn.coinafrique.com/annonce/terrains/terrain-1200-m-point-e-5185141","1 850 000 000 CFA","1200","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2033470_uploaded_image1_1588244166.48.jpeg"
"1739888497-182","https://sn.coinafrique.com/categorie/terrains","Terrain 1200 m² - Point E","https://sn.coinafrique.com/annonce/terrains/terrain-1200-m-point-e-5185141","1 850 000 000 CFA","1200","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2819884_uploaded_image1_1607516646.jpg"
"1739888500-183","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_5175866_uploaded_image1_1738984809.jpg"
"1739888500-184","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_4387880_uploaded_image1_1695461007.jpg"
"1739888500-185","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_4210219_uploaded_image2_1683722303.jpeg"
"1739888500-186","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3854557_uploaded_image1_1661946805.jpg"
"1739888500-187","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3835660_uploaded_image1_1660820721.jpg"
"1739888500-188","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3633061_uploaded_image1_1648840460.jpg"
"1739888500-189","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3552233_uploaded_image1_1643891009.jpg"
"1739888500-190","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3543095_uploaded_image1_1643390204.jpg"
"1739888500-191","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3256692_uploaded_image1_1627899509.jpg"
