web-scraper-order,web-scraper-start-url,containers,containers-href,salle de bainbain ,adresse,pieces,image-src
"1739974423-275","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5188094_uploaded_image1_1739703615.jpg"
"1739974423-276","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5178590_uploaded_image1_1739178749.jpg"
"1739974423-277","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5191771_uploaded_image1_1739897188.jpg"
"1739974423-278","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147831_uploaded_image1_1737560380.jpg"
"1739974423-279","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147824_uploaded_image1_1737560178.jpg"
"1739974423-280","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5152571_uploaded_image1_1737805147.jpg"
"1739974423-281","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5151243_uploaded_image1_1737723381.jpg"
"1739974423-282","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5180567_uploaded_image1_1739273526.jpg"
"1739974423-283","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5178590","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5170947_uploaded_image1_1738750854.jpg"
"1739974428-284","https://sn.coinafrique.com/categorie/appartements","Location appartement F3 à Poste méd...","https://sn.coinafrique.com/annonce/appartements/location-appartement-f3-a-poste-medina-5187992","2","Dakar, Sénégal","3",""
"1739974433-285","https://sn.coinafrique.com/categorie/appartements","Location studio haut standing à Pos...","https://sn.coinafrique.com/annonce/appartements/location-studio-haut-standing-a-poste-medina-5187998","2","Dakar, Sénégal","2",""
"1739974438-286","https://sn.coinafrique.com/categorie/appartements","Location mini studio haut standing ...","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-haut-standing-a-fass-5188013","1","Fass, Dakar, Sénégal","1",""
"1739974444-287","https://sn.coinafrique.com/categorie/appartements","Location appartement F4 haut standi...","https://sn.coinafrique.com/annonce/appartements/location-appartement-f4-haut-standing-a-dakar-plateau-5188028","3","Dakar Plateau, Dakar, Sénégal","4",""
"1739974449-288","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5184045_uploaded_image1_1739446884.jpg"
"1739974449-289","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5174944_uploaded_image1_1738935857.jpg"
"1739974449-290","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5193171_uploaded_image1_1739971413.jpg"
"1739974449-291","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5188094_uploaded_image1_1739703615.jpg"
"1739974449-292","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5178590_uploaded_image1_1739178749.jpg"
"1739974449-293","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5191771_uploaded_image1_1739897188.jpg"
"1739974449-294","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147831_uploaded_image1_1737560380.jpg"
"1739974449-295","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5147824_uploaded_image1_1737560178.jpg"
"1739974449-296","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5152571_uploaded_image1_1737805147.jpg"
"1739974449-297","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5151243_uploaded_image1_1737723381.jpg"
"1739974449-298","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5180567_uploaded_image1_1739273526.jpg"
"1739974449-299","https://sn.coinafrique.com/categorie/appartements","Location appartements 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ngor-5188094","2","Ngor, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5170947_uploaded_image1_1738750854.jpg"
"1739974454-300","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184097_uploaded_image1_1739448755.jpg"
"1739974454-301","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184085_uploaded_image1_1739448332.jpg"
"1739974454-302","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5189419_uploaded_image1_1739793957.jpg"
"1739974454-303","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5178791_uploaded_image1_1739185233.jpg"
"1739974454-304","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5143656_uploaded_image1_1737375263.jpg"
"1739974454-305","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5126578_uploaded_image1_1736416952.jpg"
"1739974454-306","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123415_uploaded_image1_1736256320.jpg"
"1739974454-307","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123483_uploaded_image1_1736258185.jpg"
"1739974454-308","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fann","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-5178791","2","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5105737_uploaded_image1_1735052700.jpg"
"1739974459-309","https://sn.coinafrique.com/categorie/appartements","Location appartement à Sacre-coeur 01","https://sn.coinafrique.com/annonce/appartements/location-appartement-a-sacre-coeur-01-5170969","4","Sacré-Coeur, Dakar, Sénégal","3",""
"1739974465-310","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - sac...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-sacre-coeur-3-vdn-5189345","","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5189345_uploaded_image1_1739791976.jpg"
"1739974471-311","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5193007","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5193007_uploaded_image1_1739965636.jpg"
"1739974471-312","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5193007","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184042_uploaded_image1_1739446770.jpg"
"1739974471-313","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5193007","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5163634_uploaded_image1_1738395804.jpg"
"1739974471-314","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5193007","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5163641_uploaded_image1_1738396123.jpg"
"1739974471-315","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5193007","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5182234_uploaded_image1_1739362997.jpg"
"1739974471-316","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Da...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5193007","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5121253_uploaded_image1_1736159590.jpg"
"1739974476-317","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5184042","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5193007_uploaded_image1_1739965636.jpg"
"1739974476-318","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5184042","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184042_uploaded_image1_1739446770.jpg"
"1739974476-319","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5184042","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5163634_uploaded_image1_1738395804.jpg"
"1739974476-320","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5184042","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5163641_uploaded_image1_1738396123.jpg"
"1739974476-321","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5184042","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5182234_uploaded_image1_1739362997.jpg"
"1739974476-322","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-dakar-plateau-5184042","4","Dakar Plateau, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5121253_uploaded_image1_1736159590.jpg"
"1739974481-323","https://sn.coinafrique.com/categorie/appartements","Vente appartements 4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartements-4-pieces-ngor-almadies-5189370","1","Ngor, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5189370_uploaded_image1_1739792668.jpg"
"1739974481-324","https://sn.coinafrique.com/categorie/appartements","Vente appartements 4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartements-4-pieces-ngor-almadies-5189370","1","Ngor, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_4496641_uploaded_image1_1702397530.jpg"
"1739974481-325","https://sn.coinafrique.com/categorie/appartements","Vente appartements 4 pièces - Ngor Almadies","https://sn.coinafrique.com/annonce/appartements/vente-appartements-4-pieces-ngor-almadies-5189370","1","Ngor, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_4496648_uploaded_image1_1702397717.jpg"
"1739974488-326","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-5180571","5","Almadies, Dakar, Sénégal","5","https://images.coinafrique.com/thumb_5180571_uploaded_image1_1739273647.jpg"
"1739974488-327","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-5180571","5","Almadies, Dakar, Sénégal","5","https://images.coinafrique.com/thumb_5177182_uploaded_image1_1739091596.jpg"
"1739974488-328","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-5180571","5","Almadies, Dakar, Sénégal","5","https://images.coinafrique.com/thumb_5177174_uploaded_image1_1739090936.jpg"
"1739974488-329","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-5180571","5","Almadies, Dakar, Sénégal","5","https://images.coinafrique.com/thumb_5018117_uploaded_image1_1730294125.jpg"
"1739974488-330","https://sn.coinafrique.com/categorie/appartements","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-5180571","5","Almadies, Dakar, Sénégal","5","https://images.coinafrique.com/thumb_5004007_uploaded_image1_1729509458.jpg"
"1739974494-331","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5189419_uploaded_image1_1739793957.jpg"
"1739974494-332","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184097_uploaded_image1_1739448755.jpg"
"1739974494-333","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184085_uploaded_image1_1739448332.jpg"
"1739974494-334","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_3802629_uploaded_image1_1658958485.jpg"
"1739974494-335","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_3453513_uploaded_image1_1637828298.jpg"
"1739974494-336","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5143656_uploaded_image1_1737375263.jpg"
"1739974494-337","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5126578_uploaded_image1_1736416952.jpg"
"1739974494-338","https://sn.coinafrique.com/categorie/appartements","Location appartements 4 pièces - me...","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-fann-5189419","5","Mermoz-Sacré Coeur, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123415_uploaded_image1_1736256320.jpg"
"1739974499-339","https://sn.coinafrique.com/categorie/appartements","Location studio  à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-studio-a-mermoz-5166809","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5166809_uploaded_image1_1738581381.jpg"
"1739974499-340","https://sn.coinafrique.com/categorie/appartements","Location studio  à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-studio-a-mermoz-5166809","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5156343_uploaded_image1_1738024140.jpg"
"1739974499-341","https://sn.coinafrique.com/categorie/appartements","Location studio  à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-studio-a-mermoz-5166809","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5151594_uploaded_image1_1737738597.jpg"
"1739974499-342","https://sn.coinafrique.com/categorie/appartements","Location studio  à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-studio-a-mermoz-5166809","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_5179435_uploaded_image1_1739208341.jpg"
"1739974499-343","https://sn.coinafrique.com/categorie/appartements","Location studio  à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-studio-a-mermoz-5166809","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_4854940_uploaded_image1_1721647891.jpg"
"1739974499-344","https://sn.coinafrique.com/categorie/appartements","Location studio  à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-studio-a-mermoz-5166809","2","Mermoz-Sacré Coeur, Dakar, Sénégal","2","https://images.coinafrique.com/thumb_4525945_uploaded_image1_1704323690.jpg"
"1739974504-345","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184097_uploaded_image1_1739448755.jpg"
"1739974504-346","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184085_uploaded_image1_1739448332.jpg"
"1739974504-347","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5189419_uploaded_image1_1739793957.jpg"
"1739974504-348","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5143656_uploaded_image1_1737375263.jpg"
"1739974504-349","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5126578_uploaded_image1_1736416952.jpg"
"1739974504-350","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123415_uploaded_image1_1736256320.jpg"
"1739974504-351","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123483_uploaded_image1_1736258185.jpg"
"1739974504-352","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5105737_uploaded_image1_1735052700.jpg"
"1739974504-353","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184085","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5000647_uploaded_image1_1729264369.jpg"
"1739974508-354","https://sn.coinafrique.com/categorie/appartements","Vente appartements 4 pièces  à la cité Mbackiyou faye","https://sn.coinafrique.com/annonce/appartements/vente-appartements-4-pieces-a-la-cite-mbackiyou-faye-5149279","4","Dakar, Sénégal","4",""
"1739974514-355","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184097_uploaded_image1_1739448755.jpg"
"1739974514-356","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5184085_uploaded_image1_1739448332.jpg"
"1739974514-357","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5189419_uploaded_image1_1739793957.jpg"
"1739974514-358","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5143656_uploaded_image1_1737375263.jpg"
"1739974514-359","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5126578_uploaded_image1_1736416952.jpg"
"1739974514-360","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123415_uploaded_image1_1736256320.jpg"
"1739974514-361","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5123483_uploaded_image1_1736258185.jpg"
"1739974514-362","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5105737_uploaded_image1_1735052700.jpg"
"1739974514-363","https://sn.coinafrique.com/categorie/appartements","Location appartement 4 pièces - Fan...","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-mermoz-5184097","","Fann, Dakar, Sénégal","4","https://images.coinafrique.com/thumb_5000647_uploaded_image1_1729264369.jpg"
"1739974520-364","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_5166843_uploaded_image1_1738582151.jpg"
"1739974520-365","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4854940_uploaded_image1_1721647891.jpg"
"1739974520-366","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4399067_uploaded_image1_1696251836.jpg"
"1739974520-367","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4378859_uploaded_image1_1694846031.jpg"
"1739974520-368","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4325519_uploaded_image1_1691414851.jpg"
"1739974520-369","https://sn.coinafrique.com/categorie/appartements","Location appartement et lumineux à Mermoz","https://sn.coinafrique.com/annonce/appartements/location-appartement-et-lumineux-a-mermoz-5166843","2","Mermoz-Sacré Coeur, Dakar, Sénégal","3","https://images.coinafrique.com/thumb_4246881_uploaded_image1_1686159737.jpg"
